"Service Request Description","Department","Block/Address","Street","Ward","Method Received","Created Date"
"Garbage Not Collected","Environmental Services","7##","ARGYLE","WARD 4","Citizen Mobile Apps","APR 17, 2025 09:09:55 AM"
"Garbage Not Collected","Environmental Services","11##","LOUIS","WARD 4","Phone","APR 17, 2025 08:04:49 AM"
"Garbage Not Collected","Environmental Services","5##","NORTH TALBOT","WARD 1","Phone","APR 02, 2025 08:27:23 AM"
"Garbage Not Collected","Environmental Services","4##","MCEWAN","WARD 2","Phone","APR 02, 2025 08:32:42 AM"
"Garbage Not Collected","Environmental Services","9##","DROUILLARD","WARD 5","Phone","APR 02, 2025 08:34:26 AM"
"Garbage Not Collected","Environmental Services","11##","JANETTE","WARD 3","Phone","APR 02, 2025 08:36:47 AM"
"Garbage Not Collected","Environmental Services","11##","LANGLOIS","WARD 4","Citizen Mobile Apps","APR 02, 2025 09:05:24 AM"
"Garbage Not Collected","Environmental Services","14##","MARENTETTE","WARD 4","Phone","APR 02, 2025 09:21:16 AM"
"Garbage Not Collected","Environmental Services","35##","HOWARD","WARD 9","Phone","APR 02, 2025 09:44:19 AM"
"Garbage Not Collected","Environmental Services","7##","BRUCE","WARD 3","Citizen Web Intake App","APR 02, 2025 09:57:51 AM"
"Garbage Not Collected","Environmental Services","35##","HOWARD","WARD 9","Phone","APR 02, 2025 10:00:58 AM"
"Garbage Not Collected","Environmental Services","34##","HOWARD","WARD 9","Phone","APR 02, 2025 10:01:40 AM"
"Garbage Not Collected","Environmental Services","23##","FRASER","WARD 4","Phone","APR 02, 2025 10:20:59 AM"
"Garbage Not Collected","Environmental Services","33##","WALKER","WARD 9","Phone","APR 02, 2025 11:02:18 AM"
"Garbage Not Collected","Environmental Services","5##","OAK","WARD 3","Phone","APR 02, 2025 11:54:00 AM"
"Garbage Not Collected","Environmental Services","8##","DOUGALL","WARD 3","Phone","APR 02, 2025 01:17:04 PM"
"Garbage Not Collected","Environmental Services","9##","LOUIS","WARD 4","Phone","APR 02, 2025 03:02:28 PM"
"Garbage Not Collected","Environmental Services","14##","MOY","WARD 4","Phone","APR 02, 2025 03:17:32 PM"
"Garbage Not Collected","Environmental Services","12##","HALL","WARD 4","Phone","APR 02, 2025 03:35:24 PM"
"Garbage Not Collected","Environmental Services","15##","SHEPHERD","WARD 4","Phone","APR 17, 2025 01:09:32 PM"
"Garbage Not Collected","Environmental Services","9##","PARENT","WARD 4","Phone","APR 16, 2025 08:51:27 AM"
"Garbage Not Collected","Environmental Services","4##","LANGLOIS","WARD 4","Phone","APR 16, 2025 10:17:29 AM"
"Garbage Not Collected","Environmental Services","11##","VICTORIA","WARD 3","Phone","APR 16, 2025 11:19:01 AM"
"Garbage Not Collected","Environmental Services","13##","JOSEPHINE","WARD 2","Phone","FEB 10, 2025 02:21:39 PM"
"Garbage Not Collected","Environmental Services","21##","COLLEGE","WARD 2","Phone","FEB 10, 2025 02:58:10 PM"
"Garbage Not Collected","Environmental Services","15##","ROONEY","WARD 2","Phone","FEB 11, 2025 09:47:55 AM"
"Garbage Not Collected","Environmental Services","42##","STAGECOACH","WARD 1","Phone","FEB 11, 2025 11:45:29 AM"
"Garbage Not Collected","Environmental Services","21##","COLLEGE","WARD 2","Phone","FEB 10, 2025 03:55:14 PM"
"Garbage Not Collected","Environmental Services","11##","JANETTE","WARD 3","Citizen Mobile Apps","APR 02, 2025 06:01:08 PM"
"Garbage Not Collected","Environmental Services","11##","JANETTE","WARD 3","Citizen Mobile Apps","APR 02, 2025 06:01:11 PM"
"Garbage Not Collected","Environmental Services","11##","JANETTE","WARD 3","Citizen Mobile Apps","APR 02, 2025 06:01:12 PM"
"Garbage Not Collected","Environmental Services","11##","JANETTE","WARD 3","Citizen Mobile Apps","APR 02, 2025 06:01:13 PM"
"Garbage Not Collected","Environmental Services","11##","ERIE","WARD 4","Citizen Mobile Apps","APR 02, 2025 06:01:18 PM"
"Garbage Not Collected","Environmental Services","8##","PELISSIER","WARD 3","Citizen Mobile Apps","APR 02, 2025 06:33:18 PM"
"Garbage Not Collected","Environmental Services","9##","PELISSIER","WARD 3","Citizen Web Intake App","APR 02, 2025 08:08:01 PM"
"Garbage Not Collected","Environmental Services","9##","PELISSIER","WARD 3","Citizen Mobile Apps","APR 02, 2025 10:12:59 PM"
"Garbage Not Collected","Environmental Services","22##","MERCER","WARD 3","Phone","APR 03, 2025 08:04:08 AM"
"Garbage Not Collected","Environmental Services","9##","PELISSIER","WARD 3","Phone","APR 03, 2025 09:03:23 AM"
"Garbage Not Collected","Environmental Services","14##","GILES","WARD 4","Phone","APR 03, 2025 09:21:40 AM"
"Garbage Not Collected","Environmental Services","21##","PELISSIER","WARD 3","Phone","APR 03, 2025 10:35:18 AM"
"Garbage Not Collected","Environmental Services","9##","WINDSOR","WARD 3","Phone","APR 03, 2025 11:33:28 AM"
"Garbage Not Collected","Environmental Services","5##","LOUIS","WARD 4","Phone","APR 03, 2025 11:56:59 AM"
"Garbage Not Collected","Environmental Services","31##","ERINDALE","WARD 9","Phone","APR 10, 2025 08:49:59 AM"
"Garbage Not Collected","Environmental Services","10##","MARION","WARD 4","Phone","APR 10, 2025 09:07:25 AM"
"Garbage Not Collected","Environmental Services","10##","VICTORIA","WARD 3","Phone","APR 10, 2025 09:31:00 AM"
"Garbage Not Collected","Environmental Services","11##","CHILVER","WARD 4","Phone","APR 10, 2025 10:28:31 AM"
"Garbage Not Collected","Environmental Services","8##","MARENTETTE","WARD 4","Phone","APR 10, 2025 10:30:47 AM"
"Garbage Not Collected","Environmental Services","14##","OUELLETTE","WARD 3","Phone","APR 10, 2025 10:33:22 AM"
"Garbage Not Collected","Environmental Services","11##","GARDEN COURT","WARD 6","Phone","FEB 05, 2025 12:31:16 PM"
"Garbage Not Collected","Environmental Services","15##","MARENTETTE","WARD 4","Phone","FEB 20, 2025 11:00:27 AM"
"Garbage Not Collected","Environmental Services","94##","RYERSON","WARD 7","Phone","MAY 23, 2025 03:48:12 PM"
"Garbage Not Collected","Environmental Services","35##","DEERBROOK","WARD 7","Phone","MAY 23, 2025 03:50:32 PM"
"Garbage Not Collected","Environmental Services","17##","CALIFORNIA","WARD 10","Phone","FEB 10, 2025 08:13:07 AM"
"Garbage Not Collected","Environmental Services","23##","ST PATRICK'S","WARD 10","Phone","FEB 10, 2025 09:09:56 AM"
"Garbage Not Collected","Environmental Services","42##","MARLO","WARD 9","Phone","FEB 10, 2025 03:13:26 PM"
"Garbage Not Collected","Environmental Services","105##","HALSTEAD","WARD 7","Phone","APR 11, 2025 01:48:46 PM"
"Garbage Not Collected","Environmental Services","2##","BARRACUDA","WARD 9","Phone","APR 14, 2025 11:57:32 AM"
"Garbage Not Collected","Environmental Services","25##","KENORA","WARD 10","Phone","APR 15, 2025 08:59:50 AM"
"Garbage Not Collected","Environmental Services","25##","ACADEMY","WARD 10","Phone","APR 15, 2025 10:41:46 AM"
"Garbage Not Collected","Environmental Services","18##","DOMINION","WARD 10","Phone","APR 15, 2025 11:06:02 AM"
"Garbage Not Collected","Environmental Services","4##","WELLINGTON","WARD 3","Phone","APR 15, 2025 11:53:03 AM"
"Garbage Not Collected","Environmental Services","14##","UNIVERSITY","WARD 2","Phone","MAY 21, 2025 12:42:28 PM"
"Garbage Not Collected","Environmental Services","11##","PRADO","WARD 6","Phone","APR 03, 2025 09:19:04 AM"
"Garbage Not Collected","Environmental Services","25##","TOURANGEAU","WARD 5","Phone","JAN 03, 2025 09:09:33 AM"
"Garbage Not Collected","Environmental Services","81##","HAWTHORNE","WARD 8","Phone","JAN 03, 2025 09:26:15 AM"
"Garbage Not Collected","Environmental Services","12##","LABOUR","WARD 9","Phone","JAN 03, 2025 11:02:03 AM"
"Garbage Not Collected","Environmental Services","15##","ASPENSHORE","WARD 7","Phone","JAN 03, 2025 12:55:46 PM"
"Garbage Not Collected","Environmental Services","13##","CYPRESS","WARD 7","Phone","JAN 03, 2025 01:02:22 PM"
"Garbage Not Collected","Environmental Services","36##","WILDWOOD","WARD 7","Phone","JAN 03, 2025 01:21:44 PM"
"Garbage Not Collected","Environmental Services","34##","WALKER","WARD 9","Phone","JAN 03, 2025 01:47:46 PM"
"Garbage Not Collected","Environmental Services","35##","WILDWOOD","WARD 7","Phone","JAN 03, 2025 02:07:21 PM"
"Garbage Not Collected","Environmental Services","9##","WINDSOR","WARD 3","Phone","FEB 20, 2025 11:32:59 AM"
"Garbage Not Collected","Environmental Services","33##","TURNER","WARD 9","Phone","FEB 20, 2025 03:18:54 PM"
"Garbage Not Collected","Environmental Services","8##","JOS JANISSE","WARD 5","Phone","FEB 20, 2025 03:46:15 PM"
"Garbage Not Collected","Environmental Services","8##","JANETTE","WARD 3","Phone","FEB 20, 2025 11:21:57 AM"
"Garbage Not Collected","Environmental Services","79##","CLAIRVIEW","WARD 6","Phone","FEB 21, 2025 08:26:49 AM"
"Garbage Not Collected","Environmental Services","2##","GLADSTONE","WARD 4","Phone","FEB 21, 2025 09:15:34 AM"
"Garbage Not Collected","Environmental Services","2##","LAUZON","WARD 6","Phone","FEB 21, 2025 10:03:31 AM"
"Garbage Not Collected","Environmental Services","119##","COBBLESTONE","WARD 7","Phone","FEB 21, 2025 10:06:35 AM"
"Garbage Not Collected","Environmental Services","19##","ALSACE","WARD 4","Phone","FEB 21, 2025 11:50:22 AM"
"Garbage Not Collected","Environmental Services","42##","WEST","WARD 1","Phone","FEB 21, 2025 02:04:03 PM"
"Garbage Not Collected","Environmental Services","10##","LANGLOIS","WARD 4","Phone","APR 02, 2025 09:48:40 AM"
"Garbage Not Collected","Environmental Services","16##","HIGHLAND","WARD 3","Phone","APR 02, 2025 10:08:51 AM"
"Garbage Not Collected","Environmental Services","10##","BRUCE","WARD 3","Citizen Mobile Apps","APR 02, 2025 10:12:00 AM"
"Garbage Not Collected","Environmental Services","8##","GLADSTONE","WARD 4","Phone","APR 03, 2025 08:27:47 AM"
"Garbage Not Collected","Environmental Services","9##","MARION","WARD 4","Phone","APR 03, 2025 08:53:59 AM"
"Garbage Not Collected","Environmental Services","10##","LANGLOIS","WARD 4","Phone","APR 03, 2025 10:07:07 AM"
"Garbage Not Collected","Environmental Services","20##","VIMY","WARD 4","Phone","APR 03, 2025 10:51:24 AM"
"Garbage Not Collected","Environmental Services","7##","LINCOLN","WARD 4","Phone","APR 03, 2025 11:24:28 AM"
"Garbage Not Collected","Environmental Services","38##","TECUMSEH","WARD 5","Phone","APR 04, 2025 11:24:31 AM"
"Garbage Not Collected","Environmental Services","54##","TECUMSEH","WARD 8","Phone","APR 07, 2025 10:25:21 AM"
"Garbage Not Collected","Environmental Services","54##","TECUMSEH","WARD 8","Phone","APR 07, 2025 10:53:39 AM"
"Garbage Not Collected","Environmental Services","6##","LINCOLN","WARD 4","Phone","APR 07, 2025 11:31:46 AM"
"Garbage Not Collected","Environmental Services","33##","FOREST GLADE","WARD 7","Phone","APR 08, 2025 09:56:09 AM"
"Garbage Not Collected","Environmental Services","34##","LONGFELLOW","WARD 1","Phone","APR 08, 2025 10:38:09 AM"
"Garbage Not Collected","Environmental Services","22##","LONGFELLOW","WARD 10","Phone","APR 08, 2025 11:19:49 AM"
"Garbage Not Collected","Environmental Services","9##","TUSCARORA","WARD 4","Citizen Mobile Apps","APR 02, 2025 04:32:49 PM"
"Garbage Not Collected","Environmental Services","13##","JANETTE","WARD 3","Citizen Mobile Apps","APR 02, 2025 06:11:08 PM"
"Garbage Not Collected","Environmental Services","19##","OTTAWA","WARD 4","Phone","APR 03, 2025 11:38:59 AM"
"Garbage Not Collected","Environmental Services","25##","KILDARE","WARD 4","Phone","APR 03, 2025 12:37:21 PM"
"Garbage Not Collected","Environmental Services","4##","LINCOLN","WARD 4","Phone","APR 03, 2025 01:59:39 PM"
"Garbage Not Collected","Environmental Services","10##","YPRES","WARD 4","Phone","APR 04, 2025 08:07:38 AM"
"Garbage Not Collected","Environmental Services","16##","ONTARIO","WARD 4","Phone","APR 04, 2025 08:49:35 AM"
"Garbage Not Collected","Environmental Services","83##","JEROME","WARD 6","Phone","APR 04, 2025 09:00:11 AM"
"Garbage Not Collected","Environmental Services","11##","PARENT","WARD 4","Phone","APR 04, 2025 09:10:11 AM"
"Garbage Not Collected","Environmental Services","16##","DOUGALL","WARD 3","Phone","APR 04, 2025 09:29:32 AM"
"Garbage Not Collected","Environmental Services","9##","WINDERMERE","WARD 4","Phone","APR 04, 2025 10:19:39 AM"
"Garbage Not Collected","Environmental Services","7##","JANETTE","WARD 3","Phone","APR 04, 2025 10:19:51 AM"
"Garbage Not Collected","Environmental Services","3##","LINCOLN","WARD 4","Phone","APR 04, 2025 10:25:45 AM"
"Garbage Not Collected","Environmental Services","4##","LANGLOIS","WARD 4","Phone","APR 04, 2025 10:33:23 AM"
"Garbage Not Collected","Environmental Services"," ","WINDSOR AVE & CITY HALL SQ S","WARD 3","Phone","JAN 03, 2025 03:51:03 PM"
"Garbage Not Collected","Environmental Services","92##","TAMARACK","WARD 7","Phone","JAN 03, 2025 03:55:20 PM"
"Garbage Not Collected","Environmental Services","6##","HOLBURN","WARD 9","Phone","JAN 06, 2025 08:43:24 AM"
"Garbage Not Collected","Environmental Services","38##","MAGUIRE","WARD 9","Phone","JAN 06, 2025 08:52:00 AM"
"Garbage Not Collected","Environmental Services","6##","BRIDGE","WARD 2","Phone","JAN 06, 2025 10:36:38 AM"
"Garbage Not Collected","Environmental Services","12##","PRINCE","WARD 2","Phone","APR 08, 2025 01:55:48 PM"
"Garbage Not Collected","Environmental Services","13##","PRINCE","WARD 2","Phone","APR 08, 2025 02:34:26 PM"
"Garbage Not Collected","Environmental Services","9##","MARION","WARD 4","Phone","APR 03, 2025 03:26:13 PM"
"Garbage Not Collected","Environmental Services","54##","TECUMSEH","WARD 8","Phone","APR 07, 2025 01:00:07 PM"
"Garbage Not Collected","Environmental Services","9##","LAWRENCE","WARD 6","Citizen Mobile Apps","FEB 04, 2025 03:20:39 PM"
"Garbage Not Collected","Environmental Services","12##","EASTLAWN","WARD 6","Phone","FEB 04, 2025 12:06:31 PM"
"Garbage Not Collected","Environmental Services","46##","FONTANA","WARD 9","Phone","FEB 04, 2025 12:44:33 PM"
"Garbage Not Collected","Environmental Services","17##","DOMINION","WARD 10","Phone","FEB 04, 2025 01:30:27 PM"
"Garbage Not Collected","Environmental Services","15##","HOWARD","WARD 4","E-Mail","JAN 30, 2025 03:01:59 PM"
"Garbage Not Collected","Environmental Services","38##","YELLOWOOD","WARD 9","Phone","FEB 03, 2025 09:53:08 AM"
"Garbage Not Collected","Environmental Services","18##","PARTINGTON","WARD 10","Phone","FEB 03, 2025 11:46:12 AM"
"Garbage Not Collected","Environmental Services","33##","MAISONNEUVE","WARD 1","Phone","FEB 03, 2025 03:18:12 PM"
"Garbage Not Collected","Environmental Services","23##","VIRGINIA PARK","WARD 10","Phone","FEB 03, 2025 03:49:07 PM"
"Garbage Not Collected","Environmental Services","17##","CURRY","WARD 10","Phone","FEB 04, 2025 09:01:25 AM"
"Garbage Not Collected","Environmental Services","34##","FAUST","WARD 5","Phone","JAN 22, 2025 02:35:08 PM"
"Garbage Not Collected","Environmental Services","14##","BENJAMIN","WARD 4","Phone","JAN 22, 2025 03:01:41 PM"
"Garbage Not Collected","Environmental Services","37##","SHINGLECREEK","WARD 9","Phone","JAN 23, 2025 09:13:17 AM"
"Garbage Not Collected","Environmental Services","26##","CARISSA","WARD 8","Phone","JAN 23, 2025 02:45:46 PM"
"Garbage Not Collected","Environmental Services","72##","WYANDOTTE","WARD 6","E-Mail","FEB 24, 2025 02:17:54 PM"
"Garbage Not Collected","Environmental Services","19##","DAYTONA","WARD 10","Phone","FEB 24, 2025 03:54:03 PM"
"Garbage Not Collected","Environmental Services","11##","CURRY","WARD 2","Citizen Web Intake App","FEB 24, 2025 05:35:33 PM"
"Garbage Not Collected","Environmental Services","4##","ROSEDALE","WARD 2","Citizen Mobile Apps","FEB 24, 2025 07:36:29 PM"
"Garbage Not Collected","Environmental Services","42##","ROSELAND","WARD 1","Phone","FEB 25, 2025 08:09:45 AM"
"Garbage Not Collected","Environmental Services","27##","LONGFELLOW","WARD 10","Phone","FEB 25, 2025 08:57:40 AM"
"Garbage Not Collected","Environmental Services","12##","GLADSTONE","WARD 4","Phone","FEB 25, 2025 09:03:06 AM"
"Garbage Not Collected","Environmental Services","7##","DYNASTY","WARD 1","Phone","FEB 25, 2025 09:50:38 AM"
"Garbage Not Collected","Environmental Services","27##","JACOB","WARD 10","Phone","FEB 25, 2025 02:37:42 PM"
"Garbage Not Collected","Environmental Services","23##","FRANCOIS","WARD 5","Phone","APR 04, 2025 11:55:29 AM"
"Garbage Not Collected","Environmental Services","12##","ENFIELD","WARD 6","Phone","APR 04, 2025 12:04:28 PM"
"Garbage Not Collected","Environmental Services","26##","CHATEAU","WARD 7","Phone","APR 04, 2025 12:14:02 PM"
"Garbage Not Collected","Environmental Services","6##","DOUGALL","WARD 3","Phone","APR 04, 2025 12:29:20 PM"
"Garbage Not Collected","Environmental Services","5##","DOUGALL","WARD 3","Phone","APR 04, 2025 12:33:03 PM"
"Garbage Not Collected","Environmental Services","14##","MOY","WARD 4","Phone","APR 04, 2025 01:17:48 PM"
"Garbage Not Collected","Environmental Services","35##","BYNG","WARD 9","Phone","APR 04, 2025 01:19:55 PM"
"Garbage Not Collected","Environmental Services","4##","JOSEPHINE","WARD 2","Phone","APR 04, 2025 01:47:47 PM"
"Garbage Not Collected","Environmental Services","8##","FAIRVIEW","WARD 6","Phone","APR 04, 2025 02:01:50 PM"
"Garbage Not Collected","Environmental Services","6##","SOUTH PACIFIC","WARD 10","Phone","FEB 04, 2025 09:21:31 AM"
"Garbage Not Collected","Environmental Services","25##","ACADEMY","WARD 10","Phone","FEB 04, 2025 09:23:02 AM"
"Garbage Not Collected","Environmental Services","16##","SAGEBRUSH","WARD 1","Phone","FEB 04, 2025 09:42:51 AM"
"Garbage Not Collected","Environmental Services","9##","LEMONWOOD","WARD 1","Phone","FEB 04, 2025 10:28:41 AM"
"Garbage Not Collected","Environmental Services","8##","MARENTETTE","WARD 4","Phone","FEB 04, 2025 11:49:22 AM"
"Garbage Not Collected","Environmental Services","22##","FOREST","WARD 4","Phone","FEB 05, 2025 08:35:20 AM"
"Garbage Not Collected","Environmental Services","17##","NORMAN","WARD 8","Phone","FEB 05, 2025 10:04:52 AM"
"Garbage Not Collected","Environmental Services","8##","WESTMINSTER","WARD 6","Phone","FEB 05, 2025 11:57:11 AM"
"Garbage Not Collected","Environmental Services","40##","COSENZA","WARD 9","Phone","FEB 05, 2025 12:03:45 PM"
"Garbage Not Collected","Environmental Services","18##","WYANDOTTE","WARD 2","E-Mail","MAR 04, 2025 11:41:27 AM"
"Garbage Not Collected","Environmental Services","15##","JANETTE","WARD 3","Phone","MAR 04, 2025 01:38:14 PM"
"Garbage Not Collected","Environmental Services","9##","EASTLAWN","WARD 6","Citizen Mobile Apps","MAR 04, 2025 09:58:02 PM"
"Garbage Not Collected","Environmental Services","31##","SANDWICH","WARD 2","Phone","MAR 05, 2025 08:52:54 AM"
"Garbage Not Collected","Environmental Services","22##","MCKAY","WARD 10","Citizen Mobile Apps","MAR 27, 2025 08:46:44 AM"
"Garbage Not Collected","Environmental Services","4##","PINE","WARD 3","Phone","MAR 27, 2025 03:15:45 PM"
"Garbage Not Collected","Environmental Services","24##","WESTMINSTER","WARD 8","Phone","MAR 28, 2025 08:22:17 AM"
"Garbage Not Collected","Environmental Services","16##","ASPENSHORE","WARD 7","Phone","MAR 28, 2025 08:51:48 AM"
"Garbage Not Collected","Environmental Services","31##","RIVARD","WARD 8","Phone","MAR 28, 2025 09:19:59 AM"
"Garbage Not Collected","Environmental Services","10##","LENS","WARD 4","Phone","MAR 28, 2025 10:21:48 AM"
"Garbage Not Collected","Environmental Services","5##","CHURCH","WARD 3","Phone","JAN 10, 2025 12:18:48 PM"
"Garbage Not Collected","Environmental Services","27##","LAUZON","WARD 7","Phone","JAN 10, 2025 03:42:52 PM"
"Garbage Not Collected","Environmental Services","22##","RANKIN","WARD 10","Phone","JAN 13, 2025 01:24:59 PM"
"Garbage Not Collected","Environmental Services","22##","NORTHWAY","WARD 10","Phone","JAN 13, 2025 01:43:13 PM"
"Garbage Not Collected","Environmental Services","10##","BEALS","WARD 1","Citizen Mobile Apps","JAN 13, 2025 03:44:22 PM"
"Garbage Not Collected","Environmental Services","23##","ASKIN","WARD 10","Phone","JAN 13, 2025 03:47:57 PM"
"Garbage Not Collected","Environmental Services","3##","LAUZON","WARD 6","Phone","MAR 06, 2025 08:44:26 AM"
"Garbage Not Collected","Environmental Services","23##","TURNER","WARD 4","Citizen Mobile Apps","MAR 05, 2025 08:59:08 AM"
"Garbage Not Collected","Environmental Services","14##","KAMLOOPS","WARD 9","Phone","MAR 05, 2025 01:33:54 PM"
"Garbage Not Collected","Environmental Services","3##","GLADSTONE","WARD 4","Citizen Mobile Apps","MAR 05, 2025 02:29:37 PM"
"Garbage Not Collected","Environmental Services","10##","THUNDERBAY","WARD 7","Phone","MAR 06, 2025 08:46:30 AM"
"Garbage Not Collected","Environmental Services","9##","JEFFERSON","WARD 6","Citizen Mobile Apps","MAR 06, 2025 08:53:32 AM"
"Garbage Not Collected","Environmental Services","62##","HAWTHORNE","WARD 8","Phone","FEB 25, 2025 08:16:53 AM"
"Garbage Not Collected","Environmental Services","15##","MARENTETTE","WARD 4","Phone","FEB 26, 2025 12:10:32 PM"
"Garbage Not Collected","Environmental Services","6##","CHATHAM","WARD 4","Phone","FEB 26, 2025 12:18:42 PM"
"Garbage Not Collected","Environmental Services","11##","HALL","WARD 4","Phone","FEB 26, 2025 12:19:57 PM"
"Garbage Not Collected","Environmental Services","7##","GILES","WARD 4","Phone","FEB 26, 2025 01:22:53 PM"
"Garbage Not Collected","Environmental Services","16##","WESTMINSTER","WARD 8","Phone","MAR 28, 2025 10:35:21 AM"
"Garbage Not Collected","Environmental Services","4##","JANETTE","WARD 3","Phone","MAR 28, 2025 11:48:05 AM"
"Garbage Not Collected","Environmental Services","24##","WESTMINSTER","WARD 8","Phone","MAR 28, 2025 03:57:19 PM"
"Garbage Not Collected","Environmental Services","20##","FORD","WARD 8","Phone","MAR 06, 2025 10:22:05 AM"
"Garbage Not Collected","Environmental Services","21##","BYNG","WARD 4","Phone","MAR 06, 2025 02:04:04 PM"
"Garbage Not Collected","Environmental Services","34##","DEERBROOK","WARD 7","Phone","MAR 06, 2025 02:06:19 PM"
"Garbage Not Collected","Environmental Services","23##","RADCLIFF","WARD 7","Phone","MAR 06, 2025 09:08:23 AM"
"Garbage Not Collected","Environmental Services","8##","CATARAQUI","WARD 4","Phone","JAN 07, 2025 10:56:47 AM"
"Garbage Not Collected","Environmental Services","12##","SHEPHERD","WARD 4","Phone","JAN 07, 2025 12:04:50 PM"
"Garbage Not Collected","Environmental Services","15##","DOUGALL","WARD 3","Citizen Mobile Apps","JAN 07, 2025 03:51:17 PM"
"Garbage Not Collected","Environmental Services","19##","ETHAN","WARD 8","Phone","MAY 02, 2025 03:56:09 PM"
"Garbage Not Collected","Environmental Services","4##","GLADSTONE","WARD 4","Phone","APR 08, 2025 01:46:57 PM"
"Garbage Not Collected","Environmental Services","5##","RODFAM","WARD 1","Citizen Web Intake App","JAN 07, 2025 04:15:24 PM"
"Garbage Not Collected","Environmental Services","13##","PIERRE","WARD 4","Phone","JAN 08, 2025 08:06:43 AM"
"Garbage Not Collected","Environmental Services","12##","PELISSIER","WARD 3","Phone","JAN 08, 2025 08:12:14 AM"
"Garbage Not Collected","Environmental Services","44##","VILLA PARADISO","WARD 1","Phone","JAN 08, 2025 08:53:02 AM"
"Garbage Not Collected","Environmental Services","8##","JANETTE","WARD 3","Phone","JAN 08, 2025 09:03:27 AM"
"Garbage Not Collected","Environmental Services","19##","ARTHUR","WARD 5","Phone","JAN 08, 2025 11:00:32 AM"
"Garbage Not Collected","Environmental Services","43##","PIONEER","WARD 1","Phone","JAN 08, 2025 12:42:46 PM"
"Garbage Not Collected","Environmental Services","23##","FRANCOIS","WARD 5","Phone","JAN 08, 2025 02:55:07 PM"
"Garbage Not Collected","Environmental Services","22##","LARKIN","WARD 5","Phone","JAN 08, 2025 02:59:47 PM"
"Garbage Not Collected","Environmental Services","47##","WHITEFISH","WARD 9","Phone","JAN 08, 2025 03:07:15 PM"
"Garbage Not Collected","Environmental Services","16##","BLAIRWOOD","WARD 9","Phone","FEB 27, 2025 09:44:48 AM"
"Garbage Not Collected","Environmental Services","25##","KILDARE","WARD 4","Phone","FEB 27, 2025 02:09:06 PM"
"Garbage Not Collected","Environmental Services","18##","CADILLAC","WARD 5","Phone","FEB 27, 2025 08:04:13 AM"
"Garbage Not Collected","Environmental Services","4##","AYLMER","WARD 3","Phone","FEB 05, 2025 02:51:14 PM"
"Garbage Not Collected","Environmental Services","16##","HOWARD","WARD 4","Phone","FEB 05, 2025 03:15:30 PM"
"Garbage Not Collected","Environmental Services","23##","TRANQUILITY","WARD 7","Phone","FEB 06, 2025 08:25:10 AM"
"Garbage Not Collected","Environmental Services","14##","OLIVE","WARD 8","Phone","FEB 06, 2025 08:29:39 AM"
"Garbage Not Collected","Environmental Services","10##","LENS","WARD 4","Phone","FEB 06, 2025 09:24:23 AM"
"Garbage Not Collected","Environmental Services","3##","GENEVIEVE","WARD 6","Phone","FEB 06, 2025 03:40:16 PM"
"Garbage Not Collected","Environmental Services","35##","BYNG","WARD 9","Phone","MAR 12, 2025 01:30:25 PM"
"Garbage Not Collected","Environmental Services","15##","FELIX","WARD 2","Citizen Mobile Apps","FEB 10, 2025 05:58:48 PM"
"Garbage Not Collected","Environmental Services","9##","RIVERDALE","WARD 6","E-Mail","FEB 12, 2025 12:24:11 PM"
"Garbage Not Collected","Environmental Services","31##","FOREST GLADE","WARD 7","Phone","FEB 13, 2025 08:04:18 AM"
"Garbage Not Collected","Environmental Services","3##","MATTHEW BRADY","WARD 6","Phone","FEB 13, 2025 09:19:07 AM"
"Garbage Not Collected","Environmental Services","8##","MARENTETTE","WARD 4","Phone","FEB 13, 2025 10:09:18 AM"
"Garbage Not Collected","Environmental Services","15##","DUFFERIN","WARD 3","Phone","FEB 19, 2025 02:28:31 PM"
"Garbage Not Collected","Environmental Services","11##","HOWARD","WARD 4","Phone","FEB 18, 2025 02:02:10 PM"
"Garbage Not Collected","Environmental Services","0##","HANNA","WARD 3","Phone","FEB 18, 2025 03:05:17 PM"
"Garbage Not Collected","Environmental Services","12##","CANCUN","WARD 9","Phone","FEB 19, 2025 08:37:31 AM"
"Garbage Not Collected","Environmental Services","31##","SANDWICH","WARD 2","Phone","MAR 11, 2025 08:31:17 AM"
"Garbage Not Collected","Environmental Services","14##","BRUCE","WARD 3","Phone","MAR 11, 2025 12:28:14 PM"
"Garbage Not Collected","Environmental Services","14##","CALIFORNIA","WARD 10","Phone","MAR 11, 2025 01:43:32 PM"
"Garbage Not Collected","Environmental Services","19##","EVERTS","WARD 10","Phone","MAR 11, 2025 02:17:54 PM"
"Garbage Not Collected","Environmental Services","5##","DOUGALL","WARD 3","Phone","MAR 11, 2025 02:35:04 PM"
"Garbage Not Collected","Environmental Services","15##","CHURCH","WARD 3","Phone","MAR 11, 2025 03:23:50 PM"
"Garbage Not Collected","Environmental Services","7##","D'ANDREA","WARD 9","Phone","MAR 11, 2025 03:29:56 PM"
"Garbage Not Collected","Environmental Services","16##","VIRTUE","WARD 6","Citizen Mobile Apps","MAR 11, 2025 06:52:20 PM"
"Garbage Not Collected","Environmental Services","31##","SANDWICH","WARD 2","Phone","MAR 12, 2025 09:20:38 AM"
"Garbage Not Collected","Environmental Services","9##","WINDSOR","WARD 3","Phone","MAR 12, 2025 10:51:47 AM"
